,Session,Trial,Time-to-Target,Target,Success,Stim Paradigm,Path Efficiency,Shortest Distance,ToD,Average Speed,Total Distance,AD,Target Crosses,Tuning Width
4264,30,8,3.735132573,"[[235, 276], b'B']",1,Combined,0.258930964,10.36452141,0.967141479,10.70713244,40.02812658,0.321847342,1,Wide
4265,30,9,0.5,"[[468, 159], b'G']",1,Combined,1.001055059,6.377834701,0.500527529,17.63193393,6.371112802,0.678348907,0,Wide
4266,30,10,5.514748096,"[[351, 391], b'F']",0,Combined,1.823377505,11.56284604,10.05546762,1.270856707,6.34144384,0.445181209,0,Wide
4267,30,11,0.74988973,"[[468, 391], b'I']",1,Dim Visual Only,0.894045407,8.114583639,0.670435468,11.99564404,9.076254493,0.494281221,1,Wide
4268,30,12,1.641082998,"[[468, 159], b'G']",1,Bright Visual Only,0.538072688,9.898856672,0.88302194,10.96977213,18.39687629,0.616006155,1,Wide
4269,30,13,5.501752853,"[[351, 159], b'D']",0,Sham,0.220107301,12.34368875,1.210975972,10.24783583,56.08032391,0.280529331,4,Wide
4270,30,14,1.146841704,"[[235, 159], b'A']",1,Combined,0.638533594,6.521117323,0.732296955,12.03625005,10.21264563,0.297928571,0,Wide
4271,30,15,1.490646718,"[[235, 276], b'B']",1,Combined,0.515784911,11.14879031,0.768853084,14.3984,21.61519285,0.362009526,0,Wide
4272,30,16,4.991143582,"[[235, 159], b'A']",1,Dim Visual Only,0.241784748,12.20922324,1.206782395,10.11170675,50.4962506,0.176824035,2,Wide
4273,30,17,2.068530737,"[[235, 276], b'B']",1,Dim Visual Only,0.332933335,9.72183561,0.688682838,14.14968355,29.2005473,0.285862273,1,Wide
4274,30,18,1.382387517,"[[235, 159], b'A']",1,Combined,0.615503829,13.56596095,0.850864809,15.80252829,22.04041684,0.469705913,1,Wide
4275,30,19,0.731355834,"[[468, 159], b'G']",1,Combined,0.678466515,6.449429037,0.496200444,14.60167182,9.505891434,0.452143694,0,Wide
4276,30,20,3.334596751,"[[235, 391], b'C']",1,Dim Visual Only,0.363320182,12.61834735,1.211526298,10.40474752,34.7306535,0.333961153,1,Wide
4277,30,21,1.369059918,"[[351, 276], b'E']",1,ICMS Only,0.515099796,8.748692432,0.705202485,12.34407617,16.98446107,0.543536877,1,Wide
4278,30,22,0.778732833,"[[468, 276], b'H']",1,Combined,0.497901013,5.216501451,0.387731866,16.29982338,10.47698502,0.532132272,1,Wide
4279,30,23,5.508591175,"[[468, 159], b'G']",0,ICMS Only,0.141215832,6.135430697,0.777900285,8.947840113,43.44718731,0.216927293,2,Wide
4280,30,24,0.681388734,"[[351, 276], b'E']",1,Combined,0.84258065,9.955021205,0.574124962,17.00617737,11.8149179,0.524641968,1,Wide
4281,30,25,5.512223244,"[[235, 276], b'B']",0,ICMS Only,0.130728926,8.168002263,0.720607026,11.38844081,62.48045093,0.217760823,1,Wide
4282,30,26,2.592589257,"[[235, 276], b'B']",1,ICMS Only,0.387027296,10.19787157,1.00340281,10.15693362,26.34923085,0.151388533,1,Wide
4283,30,27,1.07881224,"[[235, 159], b'A']",1,Combined,0.535966333,14.29563886,0.57820704,24.29643585,26.67264336,0.865505631,1,Wide
4284,30,28,3.952204867,"[[351, 276], b'E']",1,Dim Visual Only,0.169265579,8.395386759,0.668972244,10.68735222,49.59890142,0.137375919,2,Wide
4285,30,29,0.629855273,"[[351, 391], b'F']",1,Dim Visual Only,0.925610321,6.629839233,0.583000542,17.58291808,7.162667792,0.622436757,1,Wide
4286,30,30,3.878076171,"[[468, 276], b'H']",1,Combined,0.088190273,4.01340237,0.342008596,9.616968745,45.50844715,0.233858285,1,Wide
4287,30,31,1.177770906,"[[468, 276], b'H']",1,Combined,0.629342693,12.46277593,0.741221514,15.62020633,19.80284521,0.447531322,1,Wide
4288,30,32,5.515860796,"[[468, 391], b'I']",0,ICMS Only,0.192103672,7.806070025,1.059617116,8.056531374,40.63467358,0.24508346,1,Wide
4289,30,33,0.659929624,"[[351, 276], b'E']",1,Dim Visual Only,0.95663633,9.300860533,0.631312653,20.03358887,9.722462171,0.88992218,1,Wide
4290,30,34,4.862327693,"[[468, 391], b'I']",1,Combined,0.188926409,9.276084815,0.918622112,10.09476786,49.09893142,0.042245523,2,Wide
4291,30,35,2.15112984,"[[235, 391], b'C']",1,Combined,0.724458615,15.92194923,1.558404544,10.20994165,21.97772089,0.471023032,2,Wide
4292,30,36,1.320400832,"[[235, 276], b'B']",1,Dim Visual Only,0.478466573,6.528623351,0.631767661,14.21440398,13.64488916,0.386903782,1,Wide
4293,30,37,0.783990977,"[[235, 391], b'C']",1,Combined,0.929893764,11.068476,0.729028321,14.97541933,11.9029468,0.807640865,2,Wide
4294,30,38,4.619409202,"[[235, 391], b'C']",1,Combined,0.030017512,1.58135163,0.138663171,11.90239444,52.68096926,0.144725035,2,Wide
4295,30,39,5.50502634,"[[235, 391], b'C']",0,Sham,9.083961172,17.93778332,50.00744553,0.539710992,1.974665344,0.800077078,0,Wide
4296,30,40,1.256806491,"[[468, 276], b'H']",1,Combined,0.563413984,8.683356948,0.708102353,12.19997049,15.4120366,0.27815835,1,Wide
4297,30,41,5.5137043,"[[351, 391], b'F']",0,ICMS Only,0.403347699,12.10105505,2.223939944,6.645283369,30.00154723,0.258599992,0,Wide
4298,30,42,2.152193187,"[[235, 391], b'C']",1,Combined,0.27742494,6.945801467,0.597072067,11.6046224,25.03668724,0.225564063,2,Wide
4299,30,43,3.473168952,"[[468, 391], b'I']",1,Combined,0.279342786,12.06455564,0.970204693,11.57758716,43.1890717,0.29106793,2,Wide
4300,30,44,1.318199513,"[[235, 391], b'C']",1,Combined,0.520478526,11.08154567,0.68609454,16.00206364,21.2910718,0.092318404,1,Wide
4301,30,45,0.594859717,"[[235, 391], b'C']",1,Combined,0.47212987,2.96288395,0.280851041,15.25795036,6.27556979,0.343338403,0,Wide
4302,30,46,1.690258859,"[[235, 391], b'C']",1,Combined,0.869865976,17.13921161,1.470298672,11.62090242,19.70327853,0.723049481,1,Wide
4303,30,47,1.380661824,"[[235, 276], b'B']",1,Dim Visual Only,0.660234275,10.82950956,0.911560258,9.693687408,16.40252555,0.323233101,1,Wide
4304,30,48,1.483339995,"[[468, 159], b'G']",1,Combined,0.584952301,9.16617954,0.867683143,11.49364568,15.66996066,0.45536145,0,Wide
4305,30,49,4.857468722,"[[351, 159], b'D']",1,Dim Visual Only,0.099886727,5.607821857,0.48519665,11.5435827,56.14181235,0.018382414,3,Wide
4306,30,50,0.5,"[[235, 391], b'C']",1,Bright Visual Only,0.539869941,3.317587437,0.269934971,16.35927728,6.145160497,0.376813318,0,Wide
4307,30,51,0.576917198,"[[468, 276], b'H']",1,Combined,0.776645319,4.266144851,0.448060042,8.17319566,5.493041346,0.961513785,0,Wide
4308,30,52,4.223757861,"[[351, 391], b'F']",1,Combined,0.015678012,0.746840116,0.066220127,11.45066388,47.63614898,0.076576396,1,Wide
4309,30,53,5.507644892,"[[351, 391], b'F']",0,Sham,0.151270572,9.453777912,0.833144595,11.40258855,62.49581638,0.293598202,2,Wide
4310,30,54,1.058151945,"[[235, 391], b'C']",1,Combined,0.709934426,11.18807973,0.751218494,12.29397292,15.75931428,0.496517006,2,Wide
4311,30,55,0.5,"[[235, 391], b'C']",1,Combined,0.500495421,2.324025766,0.250247711,12.9471797,4.643450602,0.639097198,0,Wide
4312,30,56,2.517399088,"[[351, 276], b'E']",1,Combined,0.467310863,10.47678283,1.17640794,6.118337024,22.41930087,0.491019794,1,Wide
4313,30,57,4.610980866,"[[235, 391], b'C']",1,Combined,0.259267365,12.64966916,1.195476861,10.57494743,48.79005554,0.205669701,2,Wide
4314,30,58,1.10681331,"[[235, 391], b'C']",1,Combined,0.757081383,7.922936792,0.837947751,14.14266338,10.46510583,0.558236206,1,Wide
4315,30,59,3.052931188,"[[468, 391], b'I']",1,Combined,0.1363912,4.933824028,0.416392947,12.62342575,36.17406431,0.156483685,1,Wide
4316,30,60,5.500017166,"[[468, 159], b'G']",0,Combined,0.191840973,8.143357164,1.055128646,8.771043475,42.44847712,0.082099013,2,Wide
4317,30,61,5.50703764,"[[351, 391], b'F']",0,Combined,0.519223433,12.28118357,2.859382991,4.875799462,23.65298401,0.127683773,0,Wide
4318,30,62,5.514941216,"[[351, 276], b'E']",0,Combined,0.209518933,15.28446151,1.155484596,13.2830686,72.95026435,0.153557337,0,Wide
4319,30,63,2.704590915,"[[468, 391], b'I']",1,Combined,0.09574336,2.969663527,0.258946622,12.49357533,31.01691355,0.221239918,1,Wide
4320,30,64,1.317243932,"[[351, 391], b'F']",1,Combined,0.654081104,11.06493804,0.861584365,12.76774173,16.91676761,0.60863785,1,Wide
4321,30,65,1.564395545,"[[351, 159], b'D']",1,Combined,0.316278964,4.366124658,0.494785403,9.955890947,13.80466345,0.067983508,1,Wide
4322,30,66,2.688228486,"[[235, 159], b'A']",1,Combined,0.488050997,13.49076682,1.311992592,10.27565388,27.64212533,0.234144733,1,Wide
4323,30,67,1.685094235,"[[351, 391], b'F']",1,Combined,0.385169841,7.349732482,0.649047478,14.300337,19.08179641,0.262767404,1,Wide
4324,30,68,2.595283187,"[[351, 159], b'D']",1,Combined,0.496142934,12.84954783,1.287631414,8.774575181,25.89888307,0.352116465,2,Wide
4325,30,69,4.568962691,"[[351, 391], b'F']",1,Combined,0.179269006,10.75162691,0.819073401,13.10298219,59.97482302,0.078807843,1,Wide
4326,30,70,1.421997002,"[[351, 159], b'D']",1,Combined,0.598605503,9.346409682,0.85121523,10.19189375,15.6136381,0.583010794,1,Wide
4327,30,71,2.29596865,"[[235, 276], b'B']",1,Combined,0.51353053,12.52412802,1.179049997,10.60987634,24.38828325,0.377882124,2,Wide
4328,30,72,5.502876282,"[[235, 159], b'A']",0,Sham,0.372023035,17.56059896,2.047196734,8.642510891,47.20298829,0.366414077,1,Wide
4329,30,73,3.043969749,"[[351, 159], b'D']",1,Dim Visual Only,0.384373591,12.86908348,1.170021583,10.98295321,33.48066512,0.193428609,2,Wide
4330,30,74,2.488514779,"[[235, 276], b'B']",1,Combined,0.329467316,11.48143579,0.819884286,13.95013856,34.84848182,0.278931862,1,Wide
4331,30,75,2.042256696,"[[468, 276], b'H']",1,ICMS Only,0.105153698,2.668542616,0.214750845,11.83549213,25.37754408,0.137849923,1,Wide
4332,30,76,2.903321459,"[[351, 391], b'F']",1,ICMS Only,0.450376247,12.26746106,1.307587022,5.946929288,27.23825058,0.378963815,1,Wide
4333,30,77,1.365426896,"[[351, 159], b'D']",1,Dim Visual Only,0.712012547,9.296482155,0.972201082,9.561751092,13.05662687,0.432766199,1,Wide
4334,30,78,1.23719847,"[[468, 391], b'I']",1,Combined,0.136784249,1.785116993,0.169229264,11.38627359,13.05060343,0.077960554,0,Wide
4335,30,79,5.504706621,"[[468, 276], b'H']",0,Combined,0.06394583,4.681547364,0.352003035,13.91123431,73.21114363,0.063965005,1,Wide
4336,30,80,5.504382849,"[[468, 159], b'G']",0,Sham,0.167355283,7.406997386,0.921187551,8.096696081,44.25911891,0.31355862,3,Wide
4337,30,81,0.890352472,"[[468, 276], b'H']",1,Combined,0.960452771,13.37017151,0.855141499,12.50616105,13.92069648,0.824880259,2,Wide
4338,30,82,2.477409719,"[[235, 276], b'B']",1,ICMS Only,0.262002833,9.043776129,0.649088365,13.87956813,34.51785626,0.223380367,1,Wide
4339,30,83,5.506854773,"[[351, 391], b'F']",0,Combined,0.293244563,12.84083679,1.614855222,7.964479495,43.78883158,0.017208745,0,Wide
4340,30,84,1.203830598,"[[468, 391], b'I']",1,Combined,0.586114742,6.366850818,0.705582861,12.85435104,10.86280613,0.326514134,0,Wide
4341,30,85,2.137119649,"[[351, 159], b'D']",1,Combined,0.328269573,5.41259991,0.701551355,9.494008698,16.48827779,0.095741945,0,Wide
4342,30,86,1.348072408,"[[351, 391], b'F']",1,Combined,0.636688747,8.395226659,0.858302533,9.780804662,13.18576258,0.515810402,1,Wide
4343,30,87,0.846610209,"[[468, 276], b'H']",1,Dim Visual Only,0.935114173,12.37487284,0.791677206,9.411870548,13.23354217,0.93189757,2,Wide
4344,30,88,2.607156156,"[[235, 159], b'A']",1,Combined,0.519588107,12.48909754,1.354647332,9.225867189,24.03653463,0.384631231,1,Wide
4345,30,89,5.508100748,"[[468, 159], b'G']",0,Sham,0.229959434,7.879537814,1.26663973,6.906418777,34.26490351,0.129886539,0,Wide
4346,30,90,1.618339417,"[[351, 391], b'F']",1,Combined,0.42959246,9.120337025,0.695226411,13.05409599,21.2302074,0.209695239,0,Wide
4347,30,91,0.5,"[[351, 391], b'F']",1,Combined,1.087013392,5.18802306,0.543506696,14.19923645,4.772731505,0.720989315,0,Wide
4348,30,92,3.403546451,"[[351, 159], b'D']",1,Combined,0.222733249,7.756103244,0.758082961,11.68317755,34.82238625,0.190817699,2,Wide
4349,30,93,5.505259991,"[[235, 391], b'C']",0,Combined,0.300282614,16.30622543,1.653133863,9.972202746,54.30292879,0.106616659,0,Wide
4350,30,94,5.505357027,"[[468, 159], b'G']",0,Sham,0.058140253,4.092217415,0.32008285,13.26032174,70.38527033,0.166180002,1,Wide
4351,30,95,3.334432242,"[[235, 276], b'B']",1,Combined,0.290883225,9.749557857,0.969930404,10.04866135,33.51708529,0.462846491,1,Wide
4352,30,96,4.752128242,"[[351, 159], b'D']",1,Combined,0.284727405,12.89663312,1.353061143,9.532606985,45.29466744,0.15068998,2,Wide
4353,30,97,0.772211431,"[[351, 391], b'F']",1,Combined,0.865275164,8.492525293,0.668175372,19.49449764,9.81482614,0.542616168,0,Wide
4354,30,98,1.090064336,"[[235, 276], b'B']",1,Combined,0.716374203,8.310090691,0.780893971,14.23835943,11.60020929,0.660783754,1,Wide
4355,30,99,5.506466866,"[[235, 391], b'C']",0,Dim Visual Only,0.525492562,18.37267976,2.893607381,6.613834754,34.96277795,0.026405652,0,Wide
4356,30,100,5.504613161,"[[351, 276], b'E']",0,ICMS Only,0.399227435,15.92983436,2.197592592,7.335657711,39.90165247,0.556417823,2,Wide
4357,30,101,3.463991752,"[[235, 276], b'B']",1,Combined,0.525726373,24.02997714,1.821111821,12.70521143,45.70814469,0.433587543,2,Wide
4358,30,102,2.774403368,"[[351, 276], b'E']",1,Combined,0.335258575,10.88044139,0.930142519,10.24338821,32.45387952,0.346016353,1,Wide
4359,30,103,5.511387348,"[[468, 391], b'I']",0,ICMS Only,0.250910832,13.62808542,1.382866783,9.910104604,54.3144564,0.04990071,3,Wide
4360,30,104,0.829738681,"[[351, 391], b'F']",1,Combined,0.949594731,10.31940955,0.787915479,6.795846129,10.86717229,0.724646413,1,Wide
4361,30,105,2.366802094,"[[235, 391], b'C']",1,Combined,0.487959408,11.08417711,1.154903348,9.599284011,22.71536719,0.38649409,1,Wide
4362,30,106,0.867274879,"[[235, 159], b'A']",1,Combined,0.741038524,7.786085113,0.642684096,17.22852212,10.50699102,0.465574155,1,Wide
4363,30,107,1.326628802,"[[351, 276], b'E']",1,Combined,0.419476055,6.594491515,0.556489017,15.28984456,15.72078175,0.159772247,1,Wide
4364,30,108,5.508054733,"[[468, 276], b'H']",0,Dim Visual Only,0.154519373,3.940795927,0.851101166,6.06500648,25.50357174,0.308770842,0,Wide
4365,30,109,0.692891238,"[[235, 159], b'A']",1,Combined,0.209941145,1.367575223,0.14546638,10.88462498,6.514088624,0.269729749,0,Wide
4366,30,110,2.308746932,"[[235, 276], b'B']",1,Combined,0.368204251,10.66501094,0.850090436,12.50714769,28.96493156,0.208518621,2,Wide
4367,30,111,0.5,"[[351, 391], b'F']",1,Combined,0.678072973,5.369126044,0.339036486,10.55059677,7.918212731,0.539871499,1,Wide
4368,30,112,5.508997202,"[[468, 276], b'H']",0,Sham,0.288666343,12.71754028,1.590262074,8.056366547,44.0561936,0.174120389,4,Wide
4369,30,113,2.767458556,"[[351, 159], b'D']",1,Combined,0.350425398,8.154089389,0.969787766,8.42306589,23.26911645,0.32820897,0,Wide
4370,30,114,5.501254559,"[[351, 159], b'D']",0,Sham,0.209899165,12.70522406,1.154708741,11.05879001,60.53013136,0.115714181,0,Wide
4371,30,115,2.427249311,"[[351, 276], b'E']",1,Combined,0.156327427,7.983856276,0.379445639,14.57106741,51.07137273,0.324266999,2,Wide
4372,30,116,1.134694932,"[[235, 391], b'C']",1,Combined,0.672529686,9.632163902,0.763116026,12.54559412,14.32228808,0.414696493,1,Wide
4373,30,117,2.56981215,"[[468, 276], b'H']",1,Dim Visual Only,0.50819234,20.67499674,1.305958851,13.47218324,40.68340882,0.447484098,2,Wide
4374,30,118,1.362322448,"[[468, 391], b'I']",1,Combined,0.463543217,8.265943028,0.63149533,13.01334008,17.83208711,0.447739508,0,Wide
4375,30,119,1.124557079,"[[468, 276], b'H']",1,Dim Visual Only,0.777999191,11.88395038,0.874904497,8.137737405,15.27501637,0.720559,2,Wide
4376,30,120,3.126271365,"[[468, 159], b'G']",1,ICMS Only,0.348838432,7.989040575,1.090563602,8.919992839,22.90183602,0.053515946,0,Wide
4377,30,121,1.203102751,"[[468, 159], b'G']",1,Combined,0.458216492,7.848694562,0.551281522,15.49872393,17.12879108,0.475750274,1,Wide
4378,30,122,1.435874579,"[[351, 276], b'E']",1,Combined,0.364544428,4.693594632,0.523440077,10.07253275,12.87523351,0.320214833,0,Wide
4379,30,123,0.976423918,"[[468, 159], b'G']",1,ICMS Only,0.745360293,7.017981336,0.727787618,13.90256423,9.415555679,0.567281539,0,Wide
4380,30,124,5.513343334,"[[235, 159], b'A']",0,Combined,0.336373865,17.91433648,1.854544606,10.80101786,53.25721867,0.123233282,1,Wide
4381,30,125,2.000373719,"[[351, 391], b'F']",1,Dim Visual Only,0.2556389,7.736225264,0.511373337,17.5048516,30.26231638,0.094483753,1,Wide
4382,30,126,5.512698174,"[[235, 159], b'A']",0,Combined,0.218583027,13.74260787,1.204982252,11.7164712,62.87134036,0.106604015,1,Wide
4383,30,127,4.024826046,"[[468, 391], b'I']",1,Bright Visual Only,0.182987543,8.309603369,0.736493028,11.1811271,45.41075992,0.071343282,1,Wide
4384,30,128,5.507996559,"[[235, 391], b'C']",0,Dim Visual Only,0.139212243,9.549608028,0.766780555,11.50470745,68.59747269,0.228961636,2,Wide
4385,30,129,4.276836274,"[[235, 159], b'A']",1,Combined,0.451743496,17.25211689,1.932032969,8.935398512,38.1900726,0.347179306,1,Wide
4386,30,130,5.506366014,"[[351, 276], b'E']",0,Sham,0.579609738,10.43932951,3.19154336,4.415165656,18.01096296,0.39790105,1,Wide
4387,30,131,0.5,"[[468, 391], b'I']",1,Combined,0.918199999,4.654611107,0.459099999,15.91273868,5.069278059,0.594493357,0,Wide
4388,30,132,5.510453463,"[[468, 159], b'G']",0,Dim Visual Only,0.21978327,11.11125912,1.211105479,9.237997675,50.55552747,0.246831634,2,Wide
4389,30,133,0.977279304,"[[235, 391], b'C']",1,Combined,0.610285803,7.065602406,0.596419684,16.22240514,11.57753035,0.340758078,0,Wide
4390,30,134,0.718619226,"[[351, 276], b'E']",1,Combined,0.575889385,5.427380738,0.413845184,17.8520521,9.424345847,0.17647478,1,Wide
4391,30,135,1.141904948,"[[351, 391], b'F']",1,Combined,0.433662831,7.291782513,0.495201733,18.02590813,16.81440508,0.206116702,1,Wide
4392,30,136,2.192732031,"[[468, 391], b'I']",1,Combined,0.498760297,13.0956702,1.09364768,11.69559152,26.25644076,0.289384381,2,Wide
4393,30,137,5.508059263,"[[468, 391], b'I']",0,Sham,0.247105052,7.523587109,1.361069273,5.589476026,30.44691735,0.16594275,0,Wide
4394,30,138,1.247459052,"[[235, 159], b'A']",1,Combined,0.781479063,11.63881168,0.974863132,11.88501284,14.89331221,0.702361493,0,Wide
4395,30,139,1.731978534,"[[351, 276], b'E']",1,Dim Visual Only,0.47281585,10.64858838,0.818906903,12.94152284,22.52164003,0.323227468,0,Wide
4396,30,140,1.304036019,"[[351, 276], b'E']",1,Combined,0.391593833,5.790402587,0.510652463,11.30291512,14.78675632,0.468095958,1,Wide
4397,30,141,0.872241667,"[[351, 159], b'D']",1,Bright Visual Only,0.67690291,11.18678448,0.590422922,16.62173681,16.52642399,0.878615836,1,Wide
4398,30,142,0.945118306,"[[351, 276], b'E']",1,Combined,0.44574071,7.477876614,0.421277705,21.76380557,16.7762927,0.430613077,1,Wide
4399,30,143,3.680966601,"[[351, 391], b'F']",1,Combined,0.281358788,12.23273399,1.035672302,11.13241746,43.47734816,0.15854914,1,Wide
4400,30,144,0.5,"[[468, 276], b'H']",1,Combined,0.846738855,5.887802123,0.423369428,10.88277647,6.953504125,0.707977316,0,Wide
4401,30,145,4.46815717,"[[235, 276], b'B']",1,Combined,0.297005924,12.71841352,1.327069151,9.58470377,42.82208694,0.21189592,1,Wide
4402,30,146,2.983199237,"[[351, 391], b'F']",1,ICMS Only,0.177434335,5.618710981,0.529321973,10.60548989,31.66642455,0.188257149,1,Wide
4403,30,147,5.509071827,"[[351, 276], b'E']",0,Combined,0.033714845,1.691345461,0.185737501,9.301187466,50.16619464,0.216075276,1,Wide
4404,30,148,2.782875617,"[[235, 159], b'A']",1,Combined,0.577033861,18.2774433,1.605813461,9.293295491,31.67481937,0.481679663,2,Wide
4405,30,149,1.18635547,"[[351, 276], b'E']",1,Bright Visual Only,0.320975113,3.538289185,0.380790582,10.36039298,11.02356238,0.138366586,0,Wide
4406,31,1,1.391272185,"[[351, 159], b'D']",1,Combined,0.414780791,5.408741311,0.577072977,11.83696322,13.03999952,0.296504757,0,Wide
4407,31,2,2.235059617,"[[351, 391], b'F']",1,Combined,0.376260069,10.35026853,0.840963685,12.29137384,27.50828322,0.338690309,0,Wide
4408,31,3,0.572325347,"[[468, 159], b'G']",1,Combined,0.784926682,5.869650205,0.449233436,18.50449778,7.477959838,0.312652468,0,Wide
4409,31,4,1.330649493,"[[351, 391], b'F']",1,Combined,0.325991547,8.647875801,0.433780487,24.12891594,26.5279142,0.241299466,1,Wide
4410,31,5,1.03899896,"[[351, 276], b'E']",1,Combined,0.339870411,4.100835556,0.353125003,14.48059332,12.06587989,0.342130786,0,Wide
4411,31,6,1.076951859,"[[351, 159], b'D']",1,Combined,0.632113178,7.095340819,0.680755462,13.8507803,11.22479497,0.49953755,0,Wide
4412,31,7,0.691478839,"[[468, 276], b'H']",1,Combined,0.877631136,11.92754946,0.606863359,16.51134768,13.59061794,0.84489753,2,Wide
4413,31,8,1.618221162,"[[351, 159], b'D']",1,Combined,0.521975443,9.751189201,0.844671708,11.54153422,18.68131791,0.148658521,1,Wide
4414,31,9,5.51016736,"[[351, 276], b'E']",0,Combined,0.106600262,7.310316035,0.587385283,12.57922861,68.57690514,0.197360592,1,Wide
4415,31,10,1.91062313,"[[351, 391], b'F']",1,Combined,0.356027303,9.167232352,0.680234001,13.33494433,25.74867788,0.385433809,1,Wide
4416,31,11,5.503712177,"[[468, 159], b'G']",0,Sham,0.172528919,9.724630407,0.949549513,10.69869049,56.36521957,0.058971278,1,Wide
4417,31,12,1.584584217,"[[351, 391], b'F']",1,Bright Visual Only,0.419760907,6.064914941,0.665146508,4.875843423,14.44849876,0.294814964,1,Wide
4418,31,13,1.312185825,"[[351, 276], b'E']",1,Combined,0.87403082,10.00294666,1.146890852,5.61465326,11.44461549,0.768087825,1,Wide
4419,31,14,0.960523484,"[[351, 159], b'D']",1,Combined,0.829265484,8.805879671,0.796528972,17.23572105,10.61889086,0.317257824,0,Wide
4420,31,15,1.11671388,"[[235, 276], b'B']",1,Combined,0.527789165,7.943414517,0.589389486,17.61018728,15.05035541,0.253257335,2,Wide
4421,31,16,5.517390966,"[[351, 159], b'D']",0,Sham,0.227878396,12.46570729,1.257294206,11.12128429,54.70333074,0.078250157,2,Wide
4422,31,17,1.705743669,"[[351, 276], b'E']",1,Dim Visual Only,0.255183436,3.436525263,0.435277531,8.410416206,13.46688214,0.191701444,0,Wide
4423,31,18,1.091733573,"[[235, 159], b'A']",1,Combined,0.695459052,10.33608751,0.759255996,13.55194499,14.86225174,0.531760754,1,Wide
4424,31,19,1.337279377,"[[468, 391], b'I']",1,Combined,0.522910686,8.660186523,0.699277676,12.22179833,16.5615023,0.525939934,1,Wide
4425,31,20,1.481350539,"[[235, 159], b'A']",1,Combined,0.745114485,14.75461434,1.103775744,13.32311028,19.80180849,0.595327249,2,Wide
4426,31,21,3.164953111,"[[468, 276], b'H']",1,Dim Visual Only,0.069850872,2.156852636,0.221074735,10.43921737,30.87796289,0.120954789,1,Wide
4427,31,22,0.700292943,"[[351, 276], b'E']",1,Combined,0.426908572,3.055971245,0.29896106,11.97684566,7.158374054,0.461909307,0,Wide
4428,31,23,0.527436135,"[[468, 159], b'G']",1,Combined,0.975146006,6.239441301,0.514327241,18.04410768,6.398468806,0.67096854,1,Wide
4429,31,24,3.74659298,"[[351, 391], b'F']",1,Combined,0.301028354,12.01108247,1.127830716,9.914271752,39.90016996,0.330046999,0,Wide
4430,31,25,5.516005039,"[[468, 276], b'H']",0,Combined,0.074500428,4.423419542,0.410944738,11.45131771,59.37441758,0.128804831,2,Wide
4431,31,26,1.054576984,"[[351, 159], b'D']",1,Combined,0.971057306,15.11904206,1.024054684,13.17355343,15.56967027,0.939557553,1,Wide
4432,31,27,3.46984732,"[[468, 391], b'I']",1,ICMS Only,0.180689866,6.975040226,0.626966248,12.33591766,38.60227675,0.055730982,0,Wide
4433,31,28,0.599696038,"[[468, 391], b'I']",1,Combined,0.948823226,6.155228895,0.569005529,17.80750778,6.487224099,0.740008434,0,Wide
4434,31,29,5.508686304,"[[235, 391], b'C']",0,Combined,0.266781851,16.71903631,1.469617528,12.2464651,62.66931674,0.337648266,1,Wide
4435,31,30,0.5,"[[468, 159], b'G']",1,Combined,0.860771002,4.952465801,0.430385501,16.94480327,5.753523052,0.36882922,1,Wide
4436,31,31,5.500621796,"[[351, 159], b'D']",0,Combined,0.247518824,12.20523864,1.361507437,9.689644537,49.31034516,0.193035686,1,Wide
4437,31,32,0.626391767,"[[351, 276], b'E']",1,Combined,1.129397619,8.402760344,0.70744537,19.39329232,7.440037241,0.584814523,1,Wide
4438,31,33,5.298434666,"[[235, 159], b'A']",1,ICMS Only,0.223633847,11.28366023,1.184909328,9.341016632,50.45595906,0.308438041,2,Wide
4439,31,34,5.51023531,"[[351, 391], b'F']",0,Combined,0.392034107,12.64521714,2.160200178,7.218059631,32.25540053,0.38131257,1,Wide
4440,31,35,0.761023336,"[[351, 276], b'E']",1,Dim Visual Only,0.95498574,12.8247233,0.726766434,15.8586455,13.42923016,0.809720657,0,Wide
4441,31,36,5.518364906,"[[468, 159], b'G']",0,Sham,0.160269814,7.517333859,0.884427319,8.564525522,46.90424014,0.262458123,1,Wide
4442,31,37,2.901914169,"[[468, 391], b'I']",1,Combined,0.175511068,6.475783727,0.509318056,13.74453946,36.89672558,0.352849636,2,Wide
4443,31,38,5.517463684,"[[468, 276], b'H']",0,Combined,0.033483167,1.663667329,0.184742158,9.306404817,49.6866778,0.129199717,0,Wide
4444,31,39,0.647072962,"[[351, 276], b'E']",1,Combined,0.67345534,7.261952005,0.435774742,19.29968469,10.78312336,0.818788384,1,Wide
4445,31,40,0.873500703,"[[351, 159], b'D']",1,Combined,0.414331998,4.143638365,0.361919291,13.95202133,10.00076844,0.357268046,0,Wide
4446,31,41,5.509170294,"[[235, 276], b'B']",0,ICMS Only,0.12405697,6.841437863,0.683450974,10.99892089,55.14754927,0.17499505,3,Wide
4447,31,42,0.845214961,"[[468, 159], b'G']",1,Combined,0.71091974,6.820936788,0.60088,18.0072477,9.5945244,0.511819249,0,Wide
4448,31,43,1.004945872,"[[351, 159], b'D']",1,Combined,0.651697922,7.369160869,0.654921137,15.51325352,11.30763291,0.177478758,1,Wide
